-1.550512600000000063e+01,-0.000000000000000000e+00
-1.537176153152766567e+00,-5.643736181079859193e-01
-1.062835167983363416e+00,-2.103590840526960548e+00
-9.979950206689134351e-01,-1.398710811742740479e+00
-3.636956275277194450e-01,-7.146160205039642221e-02
-1.100053295038667223e+00,-1.847681373256387705e+00
-9.086966651342802681e-01,2.142134559825485951e-01
-1.548733963131569524e+00,-5.502549515164636418e-01
5.434670143573637757e-01,1.244033328409290817e+00
-3.450475098978037503e-01,-2.113261541605379712e+00
-5.602483261593915742e-01,-2.713593545800287998e-01
-3.257554788357883702e-01,-1.721630020155297203e+00
-2.072829830307148846e+00,-2.303089464767779315e+00
-2.565610876586642775e+00,-1.694934391462137757e+00
-6.710544174580914678e-01,-1.707009504626407326e+00
-3.718968960724364337e+00,-8.684794570878400233e-01
-3.670943401537364537e+00,-2.771197244989895836e-01
-3.840930539853562475e+00,7.524791306405260727e-01
-1.914236443020429279e+00,1.474608022968946219e+00
-5.462662304363496979e+00,3.385317297618950505e-02
-2.740152568006692491e+00,-5.520059013978109164e-01
-5.098014998872223202e+00,-1.100244250668386492e+00
-2.205333703026321590e+00,-2.613534406593923443e+00
-2.825818250080620153e+00,-1.147898428555846451e+00
8.473570398032050477e+00,-4.265707315199393612e+00
-7.492658519809980433e-01,1.302431634718415410e+01
6.641849371346052244e+00,-7.854107278644943513e+00
-2.880471125751461248e+00,1.802660579805360097e+00
-1.333058249431706699e+00,2.629729784713168428e-01
-2.175669175007526324e-01,5.080012766788594369e+00
3.527984254709227940e+00,1.480059111484141710e+00
-1.049609876262742825e+00,4.133521748267022566e+00
-1.821320605815263782e+00,-3.094789837568094004e+00
1.507829487224142451e+00,-1.543940805522612258e+00
3.337552845083648023e+00,-2.343607765666826381e+00
2.974473599769313470e+00,4.856733563050356750e+00
5.324420416099474807e+00,-5.588898766530645545e-01
1.696613240881925444e+00,5.562809949019008826e+00
3.451561001460965450e-01,1.749756238147659015e+00
8.064834966891776702e+00,-2.192096614823356049e+00
3.544790317307607630e+00,8.752281865807308492e+00
6.535844001467924436e+00,1.544604101721517608e+01
2.092437354504780522e+00,3.273244217833101821e+00
4.379599116370355816e+00,-8.237204613878663650e-01
1.431727937790779492e+01,-1.197548172038898073e-01
1.320617254061298951e+01,4.103697273097933085e+00
-3.950766657306959306e+00,2.530353499682484752e+01
-3.865812255299937306e+01,-8.868841740790099237e+00
-1.245247968518483361e+01,-1.609909511353534128e+01
9.580349310825585718e+00,-8.197277109125630901e+00
-5.814340025364452913e+01,1.011436489181396325e+01
3.678288544680457051e+01,-5.080891059880682548e+01
-5.429175272069998925e+01,-2.036112004212256021e-01
-5.047646675669442473e+00,4.662846231837195887e+01
3.404431267762714697e+01,4.690265148322563249e+01
8.908306633715433520e+00,-2.901159886740771299e+01
2.479380947018182457e+00,-5.523375093231406296e+00
-1.196203186266879825e-01,-1.283715963094055290e+01
7.577391470936069240e+00,-1.430192023990582761e+01
2.424720905775271440e+00,-1.055509159948459441e+01
-8.587412735598123348e-01,-6.344546265549077191e+00
-2.423791931605123295e+00,-1.117675466955538077e+01
1.004123736720160531e-01,-1.441061337374269513e+01
-1.221126880199316922e+01,-1.270996952254468759e+01
-7.688664790678147121e+00,-4.767788030288881096e+00
-3.200118107972939185e+01,1.043813924824824824e+01
-1.264008115047045067e+01,-8.186270107057687540e+00
-1.455428613795217707e+01,-3.422058912352496929e+00
-1.529092683552848086e+01,-6.413258837541429891e+00
-8.289992802586457543e+00,5.947743066249675969e+00
-1.430528568529467925e+01,5.186583571888380817e+00
5.668513303799762149e+00,-2.840701218620678148e-02
-8.541805389411537774e+00,2.036274477943733174e+01
-9.218452326078100612e+00,2.850698083705507102e+01
-4.389794307050950195e+00,-7.818538681348343289e+00
-1.509080393406648568e+00,1.642358204473413963e+01
2.186279974614266486e+00,1.322597922452703223e+01
2.082703430674189349e+01,2.788722906792847311e+01
1.535319889213487166e+00,-3.736708887362647502e-01
1.071282982536191675e+01,1.562172136875814488e+01
1.060226407680154637e+01,-8.390087973976280367e+00
1.158669066928111135e+01,6.377227203334657091e+00
2.000839751637493791e+01,-3.827467658625476332e+00
1.998366129655272871e+01,1.366469596660527408e+01
3.123416946862700883e+00,-2.016064954627733385e+01
-1.753295195345721424e+01,-1.579492970812590968e+01
-7.488192936697778634e+00,-1.561889647687114824e+01
1.469773929654983569e+01,1.735058208731160079e+01
-1.524451073178658156e+01,2.142332558332938675e+00
1.315646670254832173e+00,-1.358959541285798878e+00
-9.200471772364473111e+00,-1.669722168218677538e+01
1.663410640192003598e+01,-2.050692568965761353e+00
1.091323600100029623e+01,-4.283643686219814839e+00
3.083806375982475245e+01,1.171795547426527051e+01
8.649328601560664964e+00,1.245191340938504254e+00
8.406753515278486688e+00,1.001904048627713095e+01
1.868391525711689383e+01,1.457548978764055292e+01
-2.115463830067148976e+01,2.685086583515964165e+01
-1.617284942136074832e+01,-3.101021202036929481e+01
4.814106654187428447e+00,3.112859290187682149e+00
6.609556146218331207e+00,2.753335988849300975e+01
-1.653978257673217200e+01,-4.435475065447474208e+01
-9.048868170916533060e-01,6.266593284245088569e+01
3.922973907972641783e+00,-1.539382779298220782e+01
1.599563012380610161e+00,3.709737238006817250e+01
-7.459299250054668207e+00,4.565751659686488040e+01
5.805743400674106880e+01,-2.800623651327705232e+01
-1.973434228187670669e+01,-4.955779189215056846e+01
-2.035031737453285672e+01,-2.252674523782730631e+01
-2.152500921264466527e+01,4.869933280354521443e+00
-1.418125391628310084e+01,2.741038772936374102e+00
-1.650775461533544686e+01,1.400270425492795923e+01
-2.141216556249996295e+00,1.228601020180672521e+00
-1.264647812263940807e+01,-1.124427474554995143e+00
-5.887757763766028773e+00,-1.508097634200152370e+01
-3.069465862994360350e+01,3.261452066405432504e+00
-2.482925931904809147e+01,-2.429826214723389555e+01
-2.063142686827014671e+01,-4.302044257018675211e+00
-7.232262018516451008e-01,-2.107939423239142940e+01
6.153950676261146668e+00,1.501280735623377893e+01
-2.032938902800664493e+01,-8.537849050632440040e+00
9.551755849494973916e+00,7.770852871688792796e+00
-2.121615877999957434e+00,1.961255599947691763e+01
1.031743143637327975e+01,3.640466700361427499e+00
4.309124470898376025e+00,5.410086728623104690e+00
9.140974487733270593e+00,1.606557726284568233e+01
2.503782265030476850e+00,-3.025866717816284535e+01
-1.451363686679772869e+01,6.872019895862887751e+00
-1.042081051032961092e+01,-9.905692955967158042e+00
2.167838652776251962e+01,2.647836281255970547e+01
2.615325143201615887e+01,1.410236917970613568e+00
1.712832274480881978e+01,1.134272105606101633e+01
-2.520190503756526823e+01,-8.259786864236421167e+00
1.244599923889550475e+01,1.563736089444165245e+01
8.609475454096267910e+00,3.266244201811794312e+00
1.818387924538894040e+01,7.008575120653157242e+00
9.865731508363815294e+00,-2.612601800981244082e+01
8.056494628521502221e+00,-2.083291343491402969e+01
-1.187761659347495780e+01,-2.005944030525621713e+01
-3.203298708800343952e-01,-1.621863882717597072e+00
1.306391387268867632e+01,-1.487388277085958066e+01
2.715492335462581863e+01,-1.439350647229542801e+01
-2.907152353326114991e+00,-1.231273641859597845e+01
1.772709134406502329e+01,9.554053589491180887e+00
-1.813416180901101527e+01,3.449382981624040667e+01
-1.554658656505516490e+01,4.095320079896563925e+01
3.955140152135223630e+00,-2.373478823177528341e+00
6.184122393480558699e+00,3.063338022466633959e+01
-4.014703616537988751e+01,1.061062184360376115e+01
7.814748445819695633e+00,-1.717146917926497096e+00
1.987604951430094502e+01,-1.031714244490638599e+01
-7.195074787315214770e+00,-7.607000857828910334e+00
2.478537557840202687e+00,-1.118134390274680978e-01
-3.435522430613561085e+01,-3.756207686415180547e+00
-1.778495893259944438e+01,-2.090905785027267427e+01
-1.521329030495948587e+01,-6.748216455169270489e+00
-3.237620570786229024e+01,-1.576686701553864722e+01
1.895448265204147553e+00,5.364935379985158903e+00
-1.807487129471677223e+00,5.522361677966510562e+00
-3.467317586151189346e+01,-1.032483893338158509e+01
2.149690120419055361e+01,-2.320746128882318615e+01
-1.567615790623061223e+00,-1.076184447326563820e+01
-2.058660231603334267e+01,-2.176514076395270436e+01
-1.481639228650858620e+01,3.261494847562866450e+00
9.696575075558214962e+00,-1.509506420233984514e+01
9.374556082940465274e+00,-2.210702061868914825e+01
4.397731815135390576e+00,1.319781638853057970e+01
-1.497195216965285880e+01,3.421976973649536546e+01
-3.955392564965886315e+00,3.267482697940914171e+00
1.079834515282234619e+01,1.248642123775168855e+01
-3.145866578358401711e+01,1.266707451952463614e+01
2.443300694386780236e+01,4.536443674918507085e+00
9.264543324268732505e+00,6.416048378865799151e+00
3.852082602893584351e+01,4.058764273187543381e+01
1.781300438616828075e+01,-2.703578060905065250e+00
2.445751050262884085e+00,-1.320728052662159868e+01
3.470134473004935671e+01,-8.040607652084345247e+00
2.766638625749550329e+00,2.240303909510416247e+01
4.625994133268342523e+01,1.361435469114986141e+01
-2.291717383139648945e+01,4.504177377211760813e+00
1.602346069134045337e+01,8.484917165636616687e+00
6.263301613222751030e+00,3.345486535924403881e+01
-5.824427925560610397e+00,-2.785982811023224315e-01
1.603886872540461894e+01,-1.001160409695096654e+01
5.054195344776293730e+00,-5.456974039072798632e+01
-3.378037699114351256e+00,-1.606751209581945261e+01
-3.810519196526409758e+01,-8.544111256573543756e+00
1.899329215981734098e+00,1.309041712848445727e+00
2.627067999121486608e+01,-3.126901523785188175e+01
2.144898638342620600e+01,-4.798623862358697068e+01
1.954980645783981430e+01,-5.043792938506526013e+01
4.190789350248245171e+00,2.803123873271986355e+01
-1.206174993778763671e+01,2.713653794007140618e+01
3.218833540299333862e+01,5.072956407027568559e+00
-1.458703857288358741e+01,5.947745776377306015e+01
-5.641757213723774811e+01,-8.087893505603261701e+00
-4.567670655656111478e+01,-1.657252096252388185e+01
4.176719949793230313e+01,-1.145974255888205207e+01
-2.790101278470569923e+01,2.747335817610451514e+01
4.506666025821307642e+01,-1.671348567395642704e+01
-4.174409090160568780e+01,-1.206864858042960442e+01
2.134038542189523113e+01,1.996828810297425960e+01
-8.389630277113219847e+00,-3.109229181049472857e+01
-1.408737846747249733e+01,2.602931727486066649e+01
-1.614714170781491731e+01,-7.111148470292829415e+01
-2.287672037030295513e+01,1.958656443570227523e+01
-7.927587192942600325e+01,3.634238188971139039e+00
6.672496725118615757e+01,-4.464839591316044221e+01
-6.529640233242008662e+01,5.629987365051930936e+01
2.232781418746793634e+01,4.089042140017969018e+01
2.072911941375266309e+01,-1.356101927272277763e+01
-4.198561424949745913e+01,2.293242790098489081e+01
6.832632950847333575e+01,3.961759093008366506e+01
9.494823938150126708e+01,-4.714057692514107600e+01
-1.114372234910789317e+01,-6.516741430546932179e+01
-5.533707550485610227e+01,-7.429884385541548397e+00
9.229036666116620324e+00,2.475796619124956166e+01
5.919959485554016965e+00,-6.353613576672890062e+00
-1.007456996634343405e+01,-3.396721296223054054e+01
1.396801906180105135e+01,3.733597357980551834e+01
3.260558478672262339e+01,8.448318634008280981e+00
1.487335165647243507e+01,-3.602077019059906604e+01
-2.318811150569668555e+01,-2.069201291922369279e+01
2.878312106042333340e+01,4.849536337433100641e+01
-1.008204561554289214e+01,3.265116404015068952e+01
1.156270242866537856e+01,2.794043556006043616e+01
3.337419451694740502e+01,1.106848721512820610e+01
5.709280013855545732e+00,3.576285520282402786e+01
1.098546469399215297e+01,2.858171713067883246e+01
-3.351239715013859666e+01,2.114305385299309492e+01
1.755302808456535502e+01,-1.584444158625663235e+01
6.326770009091021052e+00,-8.426200129122118909e+00
