-3.978697430000004420e-01,-0.000000000000000000e+00
-7.558669467031149392e-01,-2.718026071418533363e-02
-3.072550634940641734e-01,-1.069451983127297723e+00
3.891824348585326554e-02,-2.561443494002533683e+00
1.736760242929033193e+00,-5.353321010863272278e+00
2.376498148634562213e+00,-3.185279933457382473e+00
1.588966275705239406e+00,-3.021543602921583638e+00
2.846377391834546522e+00,-7.116266389590966135e-01
2.312729458437653207e+00,-8.484105542924469390e-01
1.668048562600982887e+00,-1.440757663501131880e+00
1.869058320634386927e+00,-2.118343309636073091e+00
9.809923083938600907e-01,-7.719685225972050535e-01
1.473334044291021883e+00,-1.374126367813405025e+00
8.957026746951013418e-02,2.205992933840686954e-01
9.549334924389181189e-01,-1.845108997695779296e+00
5.661107379719441113e-01,7.278557171308299711e-01
-1.513881831021638202e+00,-1.336320201905995875e+00
2.092314860665173804e+00,-3.942332452433361389e-02
-1.538490774918936044e+00,-8.924353694331836895e-01
-1.475282739260144860e+00,-9.962677508349243594e-01
-1.956327172701650241e+00,-4.342395874625238683e+00
-1.795420717394154542e+00,-6.855457007495696642e-01
-3.433643371627064234e-01,1.289183445385413407e-01
1.321963733731057467e-01,-1.778807743181601619e+00
1.531567367161700943e+00,-7.085713067965917489e-01
-2.919853811158233725e+00,4.140876654182488181e-01
-2.029691692662714431e+00,-1.072567119092377119e+00
-3.648330853613829916e+00,-8.297755236629471565e-01
-3.435148545834110223e+00,1.222689517006809723e-01
-4.399453493931565262e+00,-8.165173234171274608e-02
-2.307128523403111586e+00,-2.476412007492224454e+00
-1.495291027884101620e+00,2.894312508248608751e+00
-7.164308128772097772e-01,2.675703138551409843e+00
-1.907239828586811958e-01,3.924496510159534601e+00
2.383803891362863858e+00,8.182728144954873883e+00
-1.664335273817302951e+00,1.241274180332716881e+01
1.451340166147738753e-01,1.000731554891660124e+01
7.520768284506852197e+00,1.321806586172088416e+01
4.251474453517219310e+00,1.393799729673551546e+01
-1.073162405047554202e+01,5.811825034349507035e+00
4.454996498191843557e+01,-7.305643907455285557e+01
-2.198104542049281207e+01,6.823800439388485461e-01
-2.665974520905817435e+00,1.208565032077768464e+01
2.457935736994003584e+00,1.043298333068091566e+01
1.938091283837045875e+00,5.775552929357907317e+00
1.925504664055081916e+00,-2.715480738177400433e+00
2.285050920620477655e+00,1.881157816732760724e+00
1.695910347913109906e-01,-1.546725563756392585e-01
3.108092482674106094e+00,6.538598737252234727e-01
